edate,prov,ilce,name,year,type,regvoter,actvoter,validvoter,p_akp,p_anadolupartisi,p_bgmz,p_btp,p_chp,p_dp,p_dsp,p_dyp,p_hakpar,p_hap,p_hdp,p_hkp,p_kp,p_ldp,p_mep,p_mhp,p_millet,p_saadet,p_turkparti,p_vatan,p_yurtp,edate_prov
2015_6,Zonguldak,Devrek,Ozyurt,2015,parl15_1,202,178,166,109,1,0,0,16,1,2,1,0,1,2,3,0,2,0,12,1,15,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Seyisoglu,2015,parl15_1,209,168,164,52,1,0,0,78,2,0,2,0,0,1,1,0,1,0,14,0,11,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Taskesen,2015,parl15_1,100,86,79,49,1,0,0,15,0,2,0,0,1,0,0,0,0,0,6,0,5,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Tellioglu,2015,parl15_1,169,146,136,81,1,0,1,29,0,3,5,0,1,1,4,0,2,0,3,1,3,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Tohumlar,2015,parl15_1,129,120,112,64,0,0,0,30,0,3,0,0,1,1,2,0,0,0,9,0,1,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Velibeyler,2015,parl15_1,231,188,181,129,0,0,0,15,1,3,0,0,1,0,2,0,1,0,13,0,13,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Yazicik,2015,parl15_1,267,221,217,97,0,0,0,81,0,2,0,0,0,1,0,0,1,0,32,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Yeni,2015,parl15_1,369,315,302,98,0,0,0,120,0,0,0,0,0,0,0,0,0,0,59,0,22,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Yeni,2015,parl15_1,369,322,319,107,1,0,0,138,0,0,0,0,0,8,0,0,0,0,45,1,17,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Yeni,2015,parl15_1,369,304,296,133,0,0,0,93,0,1,0,0,0,0,0,0,0,0,54,0,14,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Yenikoy,2015,parl15_1,272,223,213,102,0,0,2,66,1,0,1,0,2,1,1,0,0,0,21,2,13,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Abdi,2015,parl15_1,278,266,262,84,1,0,0,101,1,2,0,0,0,0,1,0,1,0,65,0,3,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Akarca,2015,parl15_1,350,304,301,109,0,0,0,138,0,0,0,0,0,2,1,0,0,0,42,0,7,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Akarca,2015,parl15_1,357,322,318,77,0,0,0,181,0,3,0,0,0,7,1,0,0,0,44,0,2,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Akarca,2015,parl15_1,355,302,297,70,0,0,0,165,0,0,0,0,1,10,0,2,0,0,46,0,2,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Asagihocalar,2015,parl15_1,112,90,84,44,0,0,2,25,1,0,0,0,0,0,0,0,0,0,8,2,1,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Asagikayalidere,2015,parl15_1,147,121,106,61,1,0,1,13,1,3,0,0,0,1,1,0,0,0,16,0,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Aydinlar,2015,parl15_1,195,174,171,72,0,0,0,60,3,2,0,0,0,0,0,1,3,0,23,1,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,361,308,307,113,1,0,0,132,0,0,0,0,0,4,0,0,0,0,53,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,361,321,315,113,0,0,0,122,1,0,0,0,0,7,0,1,0,0,59,1,10,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,367,327,324,106,0,0,1,123,0,0,0,0,0,7,0,0,0,0,81,0,5,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,311,292,287,115,0,0,1,112,1,1,0,0,0,5,0,0,0,0,46,0,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,311,275,272,109,0,0,0,104,0,0,0,0,0,9,0,0,0,0,42,0,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,324,271,264,106,0,0,0,90,1,1,0,0,1,9,0,0,0,0,48,0,7,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,377,342,334,143,0,0,0,138,0,1,0,0,1,1,0,0,0,0,43,0,5,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,333,310,310,64,1,0,0,163,1,0,0,0,0,13,0,0,0,0,64,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,333,316,313,74,0,0,0,161,0,0,0,0,0,14,0,0,0,0,56,0,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Bali,2015,parl15_1,222,200,199,70,0,0,0,96,0,0,0,0,0,0,0,0,0,0,25,1,3,0,4,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Belenyeni,2015,parl15_1,324,289,281,143,0,0,0,70,0,1,0,0,1,0,1,0,0,0,56,0,9,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Caylioglu,2015,parl15_1,338,288,284,83,2,0,1,131,2,3,0,0,0,1,2,0,0,0,54,1,2,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Cemaller,2015,parl15_1,213,194,187,111,0,0,0,61,1,1,0,0,0,0,0,0,0,0,11,0,2,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Cevlik,2015,parl15_1,91,83,81,44,0,0,0,12,1,9,0,0,0,1,1,0,0,0,12,0,1,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Daglar,2015,parl15_1,281,249,243,115,0,0,1,75,0,1,0,0,0,0,0,0,0,0,44,2,5,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Merkez,2015,parl15_1,351,300,296,126,0,0,0,116,0,0,0,0,0,2,0,0,0,0,43,0,9,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Daglica,2015,parl15_1,306,271,261,94,0,0,0,102,0,2,1,0,0,0,1,0,0,0,55,0,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Davutlar,2015,parl15_1,291,246,221,102,0,0,0,69,0,2,0,0,0,2,4,1,3,0,29,2,5,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Duzpelit,2015,parl15_1,156,134,132,61,0,0,0,51,3,0,0,0,1,0,0,0,0,0,13,1,1,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Elma Tepe,2015,parl15_1,375,301,287,141,0,0,1,103,1,3,0,0,1,0,0,0,0,0,28,1,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,369,326,324,146,1,0,1,96,0,2,0,0,0,6,0,0,0,0,63,0,7,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Elma Tepe,2015,parl15_1,374,327,323,129,0,0,0,107,1,0,0,0,1,2,1,0,0,0,73,0,8,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Elmaci,2015,parl15_1,207,174,161,103,0,0,0,11,1,2,1,0,0,0,4,0,0,0,31,0,7,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Emirali,2015,parl15_1,371,328,323,224,0,0,1,35,0,3,1,0,1,0,2,0,0,0,39,3,13,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Gebe,2015,parl15_1,340,313,307,92,0,0,0,119,0,1,0,0,0,2,1,0,0,0,89,2,1,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Guluc-Bekyeri,2015,parl15_1,319,284,282,104,0,0,2,98,0,1,0,0,0,1,0,0,0,0,72,0,3,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Guluc-Merkez,2015,parl15_1,320,268,264,71,0,0,0,124,0,2,0,0,0,1,0,0,1,0,59,0,3,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Guluc-Orencik,2015,parl15_1,259,232,231,100,0,0,0,82,0,0,0,0,1,0,0,0,0,0,45,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Guluc-Orencik,2015,parl15_1,258,226,221,107,0,0,0,86,0,0,0,0,0,0,1,0,0,0,23,1,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Haciuslu,2015,parl15_1,185,154,148,96,1,0,0,26,1,0,1,0,1,2,1,1,2,0,12,2,1,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Hamzafakili,2015,parl15_1,242,229,214,66,1,0,0,65,4,1,2,0,0,1,0,0,1,0,67,0,3,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Iskenderli,2015,parl15_1,141,120,116,76,1,0,2,26,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kandilli-Sehitlik,2015,parl15_1,352,292,286,93,0,0,1,111,0,1,1,0,1,16,0,1,0,0,51,2,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kavaklik,2015,parl15_1,315,278,269,88,0,0,1,124,0,1,0,0,0,2,2,0,0,0,40,0,11,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kavaklik,2015,parl15_1,314,279,276,84,0,0,0,129,0,1,0,0,0,2,0,0,0,0,57,0,2,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kaymaklar,2015,parl15_1,282,268,249,134,1,0,1,72,0,0,1,0,4,2,0,0,0,0,29,0,5,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kaymaklar,2015,parl15_1,279,243,235,135,0,0,0,44,0,1,1,0,0,0,1,0,0,0,47,1,5,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kepez,2015,parl15_1,377,331,328,130,0,0,2,121,1,1,0,0,0,3,0,0,0,0,67,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kepez,2015,parl15_1,377,325,320,76,0,0,1,126,1,2,0,0,0,7,0,0,0,0,102,0,2,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kepez,2015,parl15_1,339,296,292,125,1,0,0,86,2,1,0,0,0,2,0,0,0,0,72,0,2,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kepez,2015,parl15_1,338,299,287,149,1,0,1,71,0,1,0,0,0,9,0,0,1,0,49,0,5,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kestaneci,2015,parl15_1,322,299,294,60,0,0,3,179,1,0,0,0,1,9,1,0,0,0,34,0,3,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kirencik,2015,parl15_1,164,149,146,80,0,0,0,38,2,2,0,0,0,0,2,0,1,0,18,0,1,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kirmaci,2015,parl15_1,360,300,296,101,0,0,0,115,1,1,0,0,0,17,0,0,0,0,57,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kirmaci,2015,parl15_1,359,312,301,129,0,0,0,103,0,0,0,0,0,16,1,0,0,0,46,1,3,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kirmaci,2015,parl15_1,359,322,319,95,0,0,0,148,1,0,1,0,0,13,0,0,0,0,59,0,2,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kizilca,2015,parl15_1,214,205,199,71,0,0,0,101,1,0,1,0,2,1,0,0,0,0,19,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Korubasi,2015,parl15_1,375,337,335,147,0,0,0,92,2,2,0,0,0,7,0,0,0,0,74,0,11,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Muftu,2015,parl15_1,354,305,302,94,0,0,0,135,1,0,0,0,0,8,0,0,0,0,59,0,5,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Muftu,2015,parl15_1,353,304,299,80,0,0,0,145,0,0,0,0,0,7,0,0,0,0,57,0,8,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Belediye Sitesi,2015,parl15_1,286,228,224,97,0,0,1,69,3,0,1,0,0,1,0,0,1,0,32,0,17,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Muftu,2015,parl15_1,353,309,303,80,0,0,1,140,1,0,1,0,0,11,2,0,0,0,62,0,3,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Bahcelievler,2015,parl15_1,358,311,309,60,0,0,1,169,0,0,0,0,0,14,0,0,0,0,61,0,2,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Murtaza,2015,parl15_1,342,288,286,104,1,0,0,103,1,1,0,0,0,4,1,0,0,0,61,0,9,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Omerli,2015,parl15_1,318,278,277,88,0,0,0,97,0,0,0,0,0,10,1,0,0,0,77,1,2,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Orhanlar,2015,parl15_1,374,315,313,77,0,0,0,190,2,1,0,0,0,8,0,0,0,0,26,0,7,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Orhanlar,2015,parl15_1,376,342,341,67,0,0,1,203,0,1,1,0,0,11,0,1,0,0,44,0,10,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Ormanli-Sarikaya,2015,parl15_1,361,322,309,156,1,0,1,52,1,0,1,0,1,1,0,0,0,0,91,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Ormanli-Sinitli,2015,parl15_1,266,224,216,74,0,0,1,86,0,1,1,0,0,2,0,0,1,0,45,0,5,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Sarikokmaz,2015,parl15_1,342,282,270,118,0,0,1,86,1,5,2,0,0,8,0,0,0,0,46,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Serintepe,2015,parl15_1,108,93,89,50,0,0,0,24,0,0,0,0,0,0,1,0,0,0,11,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Sucullu,2015,parl15_1,234,210,205,68,0,0,2,110,2,1,1,0,0,0,0,0,0,0,18,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Suleymanbeyler,2015,parl15_1,372,329,311,163,0,0,0,69,1,2,1,0,2,1,0,1,1,0,62,1,6,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Suleymanlar,2015,parl15_1,354,281,276,64,2,0,1,179,0,5,0,0,0,2,0,0,0,0,16,0,6,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Suleymanlar,2015,parl15_1,356,313,311,62,0,0,0,186,1,0,0,0,0,11,0,0,1,0,49,0,1,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Terzi,2015,parl15_1,225,206,202,28,0,0,0,116,1,2,0,0,0,1,1,0,1,0,49,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Uveyikli,2015,parl15_1,222,196,194,148,0,0,0,20,1,1,0,0,0,0,0,0,0,0,18,0,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Uveyikli,2015,parl15_1,218,185,182,122,0,0,0,20,0,0,0,0,0,0,2,1,0,0,35,0,2,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Uzunmehmet,2015,parl15_1,356,305,304,147,0,0,0,77,1,0,0,0,0,6,0,0,0,0,67,0,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Velidag,2015,parl15_1,99,93,84,43,4,0,0,29,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Koramanlar,2015,parl15_1,307,282,271,113,0,0,2,99,2,0,0,0,0,2,2,0,0,0,47,1,2,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Bakirlik,2015,parl15_1,261,237,225,128,0,0,1,38,0,1,1,0,1,0,2,0,1,0,45,1,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Yazicilar,2015,parl15_1,301,276,267,118,1,0,0,53,2,0,0,0,1,0,1,0,0,0,82,0,9,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Yunuslu,2015,parl15_1,354,306,300,174,0,0,1,49,4,2,0,0,0,0,3,0,2,0,63,0,1,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Asagisarmasik,2015,parl15_1,221,196,187,39,0,0,0,114,0,0,0,0,0,2,0,0,0,0,24,1,7,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Aktarla,2015,parl15_1,179,161,145,47,0,0,0,66,3,1,1,0,0,0,2,0,2,0,18,1,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Bakacakkadi-Satibeyler,2015,parl15_1,261,243,239,66,1,0,1,119,1,1,0,0,0,3,0,0,0,0,36,1,0,0,10,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Inagzi,2015,parl15_1,352,294,289,114,0,0,0,103,0,2,0,0,0,5,1,0,0,0,47,0,17,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Bakacakkadi-Satibeyler,2015,parl15_1,261,240,236,54,0,0,5,136,1,0,0,0,0,0,0,0,1,0,37,0,0,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Bastarla,2015,parl15_1,326,278,275,83,0,0,1,125,1,1,0,0,0,0,1,0,0,0,45,0,18,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Bakiler,2015,parl15_1,300,279,267,99,0,0,0,142,1,2,1,0,0,1,2,0,0,0,12,1,5,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Cay,2015,parl15_1,341,287,280,60,0,0,0,149,1,2,0,0,0,2,0,0,0,0,54,1,11,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Cukur,2015,parl15_1,293,272,251,135,0,0,1,75,0,3,1,0,1,1,1,0,0,0,23,0,5,0,5,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Istasyon,2015,parl15_1,361,313,305,76,1,0,1,165,1,0,1,0,0,2,0,0,1,0,50,0,7,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Muharremler,2015,parl15_1,212,189,175,64,2,0,1,73,0,3,2,0,0,1,0,0,2,0,18,1,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Namazgah,2015,parl15_1,317,258,238,69,0,0,0,123,1,6,0,0,1,5,0,0,2,0,21,2,7,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Onmayis,2015,parl15_1,232,197,188,75,0,0,0,58,1,0,0,0,1,1,1,0,1,0,49,0,1,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Ucburgu,2015,parl15_1,302,282,277,112,0,0,1,101,0,2,0,0,0,3,1,0,0,0,51,0,5,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Camlik,2015,parl15_1,346,284,276,115,1,0,1,88,1,1,0,0,0,3,0,0,0,0,47,0,19,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Catalagzi-Cuma Yani,2015,parl15_1,314,251,245,47,0,0,0,151,1,0,0,0,0,6,0,0,0,0,36,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Alapliortaci,2015,parl15_1,363,341,338,288,0,0,1,25,1,1,0,0,0,2,1,0,0,0,15,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Karadon,2015,parl15_1,340,277,274,81,1,0,0,97,0,1,0,0,0,3,0,0,0,0,65,0,24,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Muslu-Cumhuriyet,2015,parl15_1,239,202,197,36,0,0,0,111,0,0,0,0,0,0,0,0,0,0,26,0,24,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Filyos-Hisaronu,2015,parl15_1,299,276,274,89,0,0,0,145,1,1,0,0,1,2,1,0,0,0,31,0,2,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Turkali,2015,parl15_1,354,319,305,71,0,0,1,121,2,1,0,0,0,1,1,0,2,0,93,1,11,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Akseyh,2015,parl15_1,158,143,136,89,0,0,0,32,1,0,0,0,0,0,1,0,0,0,10,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Asagicayir,2015,parl15_1,122,114,114,94,0,0,1,6,0,0,1,0,0,0,1,0,1,0,9,0,1,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Esenkoy,2015,parl15_1,220,188,186,82,0,0,1,58,0,3,0,0,0,2,0,1,0,0,28,0,11,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Fatih,2015,parl15_1,367,302,298,113,0,0,0,92,0,0,0,0,0,3,0,0,0,0,74,0,16,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Fatih,2015,parl15_1,366,318,310,66,0,0,0,140,0,1,1,0,0,2,0,0,0,0,80,0,20,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Fatih,2015,parl15_1,365,309,303,73,0,0,0,123,0,1,0,0,0,6,0,0,0,0,79,0,21,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Fatih,2015,parl15_1,342,309,302,103,0,0,0,125,0,0,0,0,0,7,0,0,0,0,56,1,10,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Guney,2015,parl15_1,354,291,289,62,0,0,1,174,0,0,0,0,0,6,0,0,0,0,38,0,7,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Kayikcilar,2015,parl15_1,359,333,322,112,0,0,0,147,0,0,0,0,0,6,1,0,0,0,51,1,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Kilic,2015,parl15_1,368,306,298,122,0,0,0,87,0,2,0,0,0,7,0,0,0,0,60,0,20,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Kozlukoy,2015,parl15_1,230,175,171,84,0,0,1,48,0,1,0,0,0,0,1,0,0,0,33,0,2,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Merkez,2015,parl15_1,340,276,271,95,2,0,0,91,0,1,1,0,0,7,0,0,0,0,63,0,10,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,380,316,310,109,0,0,0,123,0,0,1,0,1,8,0,0,0,0,62,0,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Merkez,2015,parl15_1,338,269,262,88,0,0,0,92,0,0,0,0,0,5,0,0,0,0,69,0,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Merkez,2015,parl15_1,293,253,252,71,0,0,0,100,0,0,0,0,1,6,0,0,0,0,66,0,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Merkez,2015,parl15_1,359,308,305,121,0,0,0,78,0,1,1,0,0,5,0,0,0,0,72,0,27,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Tasbaca,2015,parl15_1,339,289,283,152,0,0,0,50,1,0,0,0,2,2,0,0,0,0,57,0,19,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Tasbaca,2015,parl15_1,254,196,192,49,0,0,0,103,0,2,0,0,0,1,0,0,0,0,27,0,6,0,4,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Uzunguney,2015,parl15_1,330,298,292,180,1,0,1,23,2,2,1,0,0,0,1,0,0,0,74,0,7,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Yahma,2015,parl15_1,117,106,103,80,0,0,0,9,0,0,0,0,0,1,0,0,0,0,9,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Alancik,2015,parl15_1,171,143,140,56,1,0,0,71,1,1,1,0,0,0,0,1,0,0,6,0,2,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Asma,2015,parl15_1,360,276,268,61,1,0,3,139,0,1,1,0,0,1,0,0,0,0,58,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Bahcelievler,2015,parl15_1,358,310,307,63,2,0,0,153,2,1,0,0,0,3,0,1,0,0,73,0,6,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Bahcelievler,2015,parl15_1,358,309,305,82,0,0,1,138,0,1,0,0,0,10,0,0,0,0,67,0,3,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Bahcelievler,2015,parl15_1,353,293,292,69,0,0,2,144,0,1,0,0,0,17,0,0,0,0,50,0,9,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Bahcelievler,2015,parl15_1,354,298,297,92,0,0,0,127,0,0,0,0,0,25,0,0,0,0,36,0,16,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Beycuma-Camlik,2015,parl15_1,76,70,66,44,0,0,0,12,0,0,0,0,1,0,0,0,0,0,5,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Beycuma-Kasimlar,2015,parl15_1,187,155,149,52,0,0,0,68,1,1,0,0,0,0,0,0,1,0,16,0,6,0,4,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Suleymanlar,2015,parl15_1,354,320,319,63,0,0,0,198,0,0,0,0,0,8,0,0,0,0,43,0,5,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Beycuma-Merkez,2015,parl15_1,219,174,168,72,0,0,4,41,1,0,0,0,0,1,1,0,0,0,36,0,12,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Birlik,2015,parl15_1,325,277,275,91,0,0,0,117,0,0,0,0,0,2,0,0,0,0,46,0,18,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Birlik,2015,parl15_1,323,265,257,86,0,0,0,95,1,1,0,0,0,5,0,1,1,0,49,0,18,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Caydamar,2015,parl15_1,362,305,297,75,0,0,0,153,0,0,0,0,0,0,0,0,0,0,53,0,14,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Cinartepe,2015,parl15_1,328,253,247,111,0,0,1,71,1,1,0,0,0,3,0,0,1,0,44,1,13,0,0,0,2015_6_Zonguldak
