,Kommun,KommunParty,Lan,N,Party,Race,Year,chisquare-benford-3d,chisquare-benford-mix,chisquare-mean-sim,chisquare-uniform,lilliefors-type-test
13512,18.0,,25.0,5.0,p_C,landstingsval,2010,,,,,0.0
13513,18.0,,25.0,5.0,p_FP,landstingsval,2010,,,,,0.0
13514,18.0,,25.0,5.0,p_KD,landstingsval,2010,,,,,0.0
13515,18.0,,25.0,5.0,p_S,landstingsval,2010,,,,,0.0
13516,18.0,,25.0,5.0,p_V,landstingsval,2010,,,,,0.0
13517,18.0,,25.0,5.0,p_MP,landstingsval,2010,,,,,0.0
13518,18.0,,25.0,5.0,p_other,landstingsval,2010,,,,,0.0
13519,21.0,,25.0,6.0,p_M,landstingsval,2010,,,,,0.0
13520,21.0,,25.0,6.0,p_C,landstingsval,2010,,,,,0.0
13521,21.0,,25.0,6.0,p_FP,landstingsval,2010,,,,,0.0
13522,21.0,,25.0,6.0,p_KD,landstingsval,2010,,,,,0.0
13523,21.0,,25.0,6.0,p_S,landstingsval,2010,,,,,0.0
13524,21.0,,25.0,6.0,p_V,landstingsval,2010,,,,,0.0
13525,21.0,,25.0,6.0,p_MP,landstingsval,2010,,,,,0.0
13526,21.0,,25.0,6.0,p_other,landstingsval,2010,,,,,0.0
13527,23.0,,25.0,18.0,p_M,landstingsval,2010,,,,,0.0
13528,23.0,,25.0,18.0,p_C,landstingsval,2010,,,,,0.0
13529,23.0,,25.0,18.0,p_FP,landstingsval,2010,,,,,0.0
13530,23.0,,25.0,18.0,p_KD,landstingsval,2010,0.8964156338921061,0.618220423185,0.937475825171,0.896186928952,0.6
13531,23.0,,25.0,18.0,p_S,landstingsval,2010,,,,,0.0
13532,23.0,,25.0,18.0,p_V,landstingsval,2010,,,,,0.0
13533,23.0,,25.0,18.0,p_MP,landstingsval,2010,,,,,0.0
13534,23.0,,25.0,18.0,p_other,landstingsval,2010,,,,,0.0
13535,60.0,,25.0,5.0,p_M,landstingsval,2010,,,,,0.0
13536,60.0,,25.0,5.0,p_C,landstingsval,2010,,,,,0.0
13537,60.0,,25.0,5.0,p_FP,landstingsval,2010,,,,,0.0
13538,60.0,,25.0,5.0,p_KD,landstingsval,2010,,,,,0.0
13539,60.0,,25.0,5.0,p_S,landstingsval,2010,,,,,0.0
13540,60.0,,25.0,5.0,p_V,landstingsval,2010,,,,,0.0
13541,60.0,,25.0,5.0,p_MP,landstingsval,2010,,,,,0.0
13542,60.0,,25.0,5.0,p_other,landstingsval,2010,,,,,0.0
13543,80.0,,25.0,44.0,p_M,landstingsval,2010,0.8264815831056479,0.820280128287,0.801142193753,0.826312539037,0.95
13544,80.0,,25.0,44.0,p_C,landstingsval,2010,0.04707092043005233,0.0236702246111,0.0343956813836,0.0501587820501,0.02
13545,80.0,,25.0,44.0,p_FP,landstingsval,2010,0.5283888950279372,0.347165617417,0.567796280215,0.552568026883,0.455
13546,80.0,,25.0,44.0,p_KD,landstingsval,2010,0.19177642762105399,0.143774411847,0.224092179309,0.193576717673,0.115
13547,80.0,,25.0,44.0,p_S,landstingsval,2010,0.3702015168023515,0.368235154813,0.346717030384,0.380717297712,0.64
13548,80.0,,25.0,44.0,p_V,landstingsval,2010,,,,,0.0
13549,80.0,,25.0,44.0,p_MP,landstingsval,2010,0.4940009152312741,0.352967438653,0.53833041147,0.506912805716,0.48
13550,80.0,,25.0,44.0,p_other,landstingsval,2010,0.1628078638172091,0.167206699832,0.167906260234,0.150648954662,0.19
13551,81.0,,25.0,34.0,p_M,landstingsval,2010,0.16942877968321662,0.0695688359485,0.228641159444,0.188060457258,0.35
13552,81.0,,25.0,34.0,p_C,landstingsval,2010,0.8957438200591686,0.821697303843,0.889934369864,0.895254660767,0.69
13553,81.0,,25.0,34.0,p_FP,landstingsval,2010,,,,,0.0
13554,81.0,,25.0,34.0,p_KD,landstingsval,2010,0.7882751487827794,0.56802162618,0.823723414656,0.797038886254,0.78
13555,81.0,,25.0,34.0,p_S,landstingsval,2010,0.16778775463950754,0.158476389642,0.192718210253,0.188060457258,0.07
13556,81.0,,25.0,34.0,p_V,landstingsval,2010,,,,,0.0
13557,81.0,,25.0,34.0,p_MP,landstingsval,2010,,,,,0.0
13558,81.0,,25.0,34.0,p_other,landstingsval,2010,,,,,0.0
13559,82.0,,25.0,23.0,p_M,landstingsval,2010,,,,,0.0
13560,82.0,,25.0,23.0,p_C,landstingsval,2010,,,,,0.0
13561,82.0,,25.0,23.0,p_FP,landstingsval,2010,,,,,0.0
13562,82.0,,25.0,23.0,p_KD,landstingsval,2010,0.47107426486844584,0.497786943886,0.556636935114,0.461694973326,0.15
13563,82.0,,25.0,23.0,p_S,landstingsval,2010,,,,,0.0
13564,82.0,,25.0,23.0,p_V,landstingsval,2010,0.31906172006338634,0.342620617917,0.439899066313,0.313171131584,0.435
13565,82.0,,25.0,23.0,p_MP,landstingsval,2010,,,,,0.0
13566,82.0,,25.0,23.0,p_other,landstingsval,2010,0.8030444547922369,0.791886977093,0.88490038845,0.81100046599,0.47
13567,83.0,,25.0,8.0,p_M,landstingsval,2010,,,,,0.0
13568,83.0,,25.0,8.0,p_C,landstingsval,2010,,,,,0.0
13569,83.0,,25.0,8.0,p_FP,landstingsval,2010,,,,,0.0
13570,83.0,,25.0,8.0,p_KD,landstingsval,2010,,,,,0.0
13571,83.0,,25.0,8.0,p_S,landstingsval,2010,,,,,0.0
13572,83.0,,25.0,8.0,p_V,landstingsval,2010,,,,,0.0
13573,83.0,,25.0,8.0,p_MP,landstingsval,2010,,,,,0.0
13574,83.0,,25.0,8.0,p_other,landstingsval,2010,,,,,0.0
13575,84.0,,25.0,18.0,p_M,landstingsval,2010,,,,,0.0
13576,84.0,,25.0,18.0,p_C,landstingsval,2010,,,,,0.0
13577,84.0,,25.0,18.0,p_FP,landstingsval,2010,0.8076345245155622,0.828971336987,0.832301529213,0.804336767549,0.27
13578,84.0,,25.0,18.0,p_KD,landstingsval,2010,,,,,0.0
13579,84.0,,25.0,18.0,p_S,landstingsval,2010,,,,,0.0
13580,84.0,,25.0,18.0,p_V,landstingsval,2010,,,,,0.0
13581,84.0,,25.0,18.0,p_MP,landstingsval,2010,,,,,0.0
13582,84.0,,25.0,18.0,p_other,landstingsval,2010,,,,,0.0
13583,14.0,,1.0,24.0,p_M,landstingsval,2014,0.7430857515281398,0.744303641723,0.774282862209,0.739918292095,0.375
13584,14.0,,1.0,24.0,p_C,landstingsval,2014,,,,,0.0
13585,14.0,,1.0,24.0,p_FP,landstingsval,2014,,,,,0.0
13586,14.0,,1.0,24.0,p_KD,landstingsval,2014,,,,,0.0
13587,14.0,,1.0,24.0,p_S,landstingsval,2014,,,,,0.0
13588,14.0,,1.0,24.0,p_V,landstingsval,2014,,,,,0.0
13589,14.0,,1.0,24.0,p_MP,landstingsval,2014,,,,,0.0
13590,14.0,,1.0,24.0,p_SD,landstingsval,2014,,,,,0.0
13591,14.0,,1.0,24.0,p_other,landstingsval,2014,,,,,0.0
13592,15.0,,1.0,18.0,p_M,landstingsval,2014,,,,,0.0
13593,15.0,,1.0,18.0,p_C,landstingsval,2014,,,,,0.0
13594,15.0,,1.0,18.0,p_FP,landstingsval,2014,,,,,0.0
13595,15.0,,1.0,18.0,p_KD,landstingsval,2014,,,,,0.0
13596,15.0,,1.0,18.0,p_S,landstingsval,2014,,,,,0.0
13597,15.0,,1.0,18.0,p_V,landstingsval,2014,,,,,0.0
13598,15.0,,1.0,18.0,p_MP,landstingsval,2014,,,,,0.0
13599,15.0,,1.0,18.0,p_SD,landstingsval,2014,,,,,0.0
13600,15.0,,1.0,18.0,p_other,landstingsval,2014,,,,,0.0
13601,17.0,,1.0,23.0,p_M,landstingsval,2014,,,,,0.0
13602,17.0,,1.0,23.0,p_C,landstingsval,2014,,,,,0.0
13603,17.0,,1.0,23.0,p_FP,landstingsval,2014,,,,,0.0
13604,17.0,,1.0,23.0,p_KD,landstingsval,2014,,,,,0.0
13605,17.0,,1.0,23.0,p_S,landstingsval,2014,,,,,0.0
13606,17.0,,1.0,23.0,p_V,landstingsval,2014,,,,,0.0
13607,17.0,,1.0,23.0,p_MP,landstingsval,2014,,,,,0.0
13608,17.0,,1.0,23.0,p_SD,landstingsval,2014,0.9938240148212032,0.982265374077,0.991841324105,0.994457520185,0.925
13609,17.0,,1.0,23.0,p_other,landstingsval,2014,,,,,0.0
13610,20.0,,1.0,24.0,p_M,landstingsval,2014,,,,,0.0
13611,20.0,,1.0,24.0,p_C,landstingsval,2014,0.8204636014733605,0.79715996276,0.852089246736,0.819544140592,0.815
13612,20.0,,1.0,24.0,p_FP,landstingsval,2014,,,,,0.0
13613,20.0,,1.0,24.0,p_KD,landstingsval,2014,,,,,0.0
13614,20.0,,1.0,24.0,p_S,landstingsval,2014,,,,,0.0
13615,20.0,,1.0,24.0,p_V,landstingsval,2014,,,,,0.0
13616,20.0,,1.0,24.0,p_MP,landstingsval,2014,0.1487125624391152,0.190906319928,0.190688213353,0.141255826493,0.03
13617,20.0,,1.0,24.0,p_SD,landstingsval,2014,0.6622218391257964,0.696279447623,0.699503854937,0.654466896893,0.75
13618,20.0,,1.0,24.0,p_other,landstingsval,2014,0.8266490638553925,0.860323207177,0.842945334506,0.819544140592,0.815
13619,23.0,,1.0,39.0,p_M,landstingsval,2014,0.09086012787627133,0.0919739181099,0.0839958578423,0.088156969286,0.04
13620,23.0,,1.0,39.0,p_C,landstingsval,2014,0.9735802246172222,0.971978852772,0.961088905067,0.971875310583,0.85
13621,23.0,,1.0,39.0,p_FP,landstingsval,2014,0.24919752350198465,0.272676261903,0.253470841976,0.242187242465,0.295
13622,23.0,,1.0,39.0,p_KD,landstingsval,2014,0.2349921283747588,0.160318203483,0.211197980046,0.242187242465,0.17
13623,23.0,,1.0,39.0,p_S,landstingsval,2014,,,,,0.0
13624,23.0,,1.0,39.0,p_V,landstingsval,2014,0.3257204042171954,0.388598189021,0.349787448896,0.312502197206,0.285
13625,23.0,,1.0,39.0,p_MP,landstingsval,2014,0.6430810188090443,0.589836329548,0.648290036761,0.647797011366,0.5
13626,23.0,,1.0,39.0,p_SD,landstingsval,2014,,,,,0.0
13627,23.0,,1.0,39.0,p_other,landstingsval,2014,0.8869287467707458,0.847328686506,0.870119041412,0.888136587973,0.79
13628,25.0,,1.0,16.0,p_M,landstingsval,2014,,,,,0.0
13629,25.0,,1.0,16.0,p_C,landstingsval,2014,,,,,0.0
13630,25.0,,1.0,16.0,p_FP,landstingsval,2014,,,,,0.0
13631,25.0,,1.0,16.0,p_KD,landstingsval,2014,,,,,0.0
13632,25.0,,1.0,16.0,p_S,landstingsval,2014,,,,,0.0
13633,25.0,,1.0,16.0,p_V,landstingsval,2014,,,,,0.0
13634,25.0,,1.0,16.0,p_MP,landstingsval,2014,0.4348922377071781,0.416165346982,0.491755757951,0.437274188914,0.02
13635,25.0,,1.0,16.0,p_SD,landstingsval,2014,,,,,0.0
13636,25.0,,1.0,16.0,p_other,landstingsval,2014,,,,,0.0
13637,26.0,,1.0,58.0,p_M,landstingsval,2014,0.6798257038230837,0.665701913016,0.707217384939,0.690796836562,0.475
13638,26.0,,1.0,58.0,p_C,landstingsval,2014,0.09520138078960923,0.0345473300641,0.155450043795,0.0977832341843,0.115
13639,26.0,,1.0,58.0,p_FP,landstingsval,2014,0.3434601146394882,0.406167784594,0.286942406432,0.328617782332,0.305
13640,26.0,,1.0,58.0,p_KD,landstingsval,2014,0.2018975757123364,0.228176394887,0.182346438304,0.19456016076,0.17
13641,26.0,,1.0,58.0,p_S,landstingsval,2014,0.48350519252095614,0.483505192521,0.504128186953,0.479638296353,0.69
13642,26.0,,1.0,58.0,p_V,landstingsval,2014,0.9765638684368905,0.969148156298,0.971661602846,0.975340602289,0.97
13643,26.0,,1.0,58.0,p_MP,landstingsval,2014,0.8925962278267785,0.92283302733,0.905114301531,0.882131692879,0.665
13644,26.0,,1.0,58.0,p_SD,landstingsval,2014,,,,,0.0
13645,26.0,,1.0,58.0,p_other,landstingsval,2014,0.9210249432146896,0.776297016457,0.953657099014,0.928613357857,0.965
13646,27.0,,1.0,50.0,p_M,landstingsval,2014,0.6267663389111339,0.638648626793,0.612431488368,0.616305224983,0.42
13647,27.0,,1.0,50.0,p_C,landstingsval,2014,0.02606540712358511,0.00626400846829,0.0348147423672,0.026948185023,0.19
13648,27.0,,1.0,50.0,p_FP,landstingsval,2014,0.527113018769757,0.397691473588,0.511495410074,0.53414621691,0.29
13649,27.0,,1.0,50.0,p_KD,landstingsval,2014,0.5759551228767761,0.537131891119,0.582804479058,0.574903423864,0.455
13650,27.0,,1.0,50.0,p_S,landstingsval,2014,0.45840040637307,0.458400406373,0.505772968924,0.494391686482,0.6
13651,27.0,,1.0,50.0,p_V,landstingsval,2014,0.30379251351028336,0.177956151404,0.398559250151,0.319083502143,0.605
13652,27.0,,1.0,50.0,p_MP,landstingsval,2014,0.6029813156949303,0.47220186307,0.618586909192,0.616305224983,0.475
13653,27.0,,1.0,50.0,p_SD,landstingsval,2014,0.7926075704888167,0.8544121512,0.826422336874,0.779187716165,0.565
13654,27.0,,1.0,50.0,p_other,landstingsval,2014,0.5442230596772875,0.571476719311,0.518909098506,0.53414621691,0.295
13655,28.0,,1.0,9.0,p_M,landstingsval,2014,,,,,0.0
13656,28.0,,1.0,9.0,p_C,landstingsval,2014,,,,,0.0
13657,28.0,,1.0,9.0,p_FP,landstingsval,2014,,,,,0.0
13658,28.0,,1.0,9.0,p_KD,landstingsval,2014,,,,,0.0
13659,28.0,,1.0,9.0,p_S,landstingsval,2014,,,,,0.0
13660,28.0,,1.0,9.0,p_V,landstingsval,2014,,,,,0.0
13661,28.0,,1.0,9.0,p_MP,landstingsval,2014,,,,,0.0
13662,28.0,,1.0,9.0,p_SD,landstingsval,2014,,,,,0.0
13663,28.0,,1.0,9.0,p_other,landstingsval,2014,,,,,0.0
13664,36.0,,1.0,48.0,p_M,landstingsval,2014,,,,,0.0
13665,36.0,,1.0,48.0,p_C,landstingsval,2014,0.7150230405510949,0.477430921278,0.748337505026,0.723128650284,0.705
13666,36.0,,1.0,48.0,p_FP,landstingsval,2014,0.1261913615501753,0.200875600846,0.0951373865897,0.119391625163,0.04
13667,36.0,,1.0,48.0,p_KD,landstingsval,2014,0.7632067920769914,0.703617355795,0.700121540477,0.764655117976,0.835
13668,36.0,,1.0,48.0,p_S,landstingsval,2014,0.9144795740636438,0.914479574064,0.902926445046,0.905842537209,0.895
13669,36.0,,1.0,48.0,p_V,landstingsval,2014,0.5515087366201773,0.503707299228,0.53648693562,0.551025696885,0.265
13670,36.0,,1.0,48.0,p_MP,landstingsval,2014,0.08901998605265898,0.133230094228,0.0756404665341,0.0821774649475,0.135
13671,36.0,,1.0,48.0,p_SD,landstingsval,2014,0.09027170915453493,0.137391070421,0.0817466482465,0.0821774649475,0.2
13672,36.0,,1.0,48.0,p_other,landstingsval,2014,0.3705738204455137,0.177732718375,0.351361504861,0.392455760335,0.5
13673,38.0,,1.0,26.0,p_M,landstingsval,2014,0.33530891666734136,0.335308916667,0.355892362914,0.338174749297,0.16
13674,38.0,,1.0,26.0,p_C,landstingsval,2014,,,,,0.0
13675,38.0,,1.0,26.0,p_FP,landstingsval,2014,0.6300170875388982,0.609151235436,0.698614164811,0.629110754796,0.645
13676,38.0,,1.0,26.0,p_KD,landstingsval,2014,0.7875938583442947,0.780591259837,0.846267212732,0.785073454521,0.54
13677,38.0,,1.0,26.0,p_S,landstingsval,2014,,,,,0.0
13678,38.0,,1.0,26.0,p_V,landstingsval,2014,0.9558905151745721,0.953936868308,0.958988262775,0.954438547264,0.78
13679,38.0,,1.0,26.0,p_MP,landstingsval,2014,0.6943291077949627,0.59579196871,0.775806755931,0.708771761166,0.745
13680,38.0,,1.0,26.0,p_SD,landstingsval,2014,,,,,0.0
13681,38.0,,1.0,26.0,p_other,landstingsval,2014,0.8535716563647103,0.818439932792,0.897020911077,0.853943131415,0.62
13682,39.0,,1.0,13.0,p_M,landstingsval,2014,,,,,0.0
13683,39.0,,1.0,13.0,p_C,landstingsval,2014,,,,,0.0
13684,39.0,,1.0,13.0,p_FP,landstingsval,2014,,,,,0.0
13685,39.0,,1.0,13.0,p_KD,landstingsval,2014,,,,,0.0
13686,39.0,,1.0,13.0,p_S,landstingsval,2014,,,,,0.0
13687,39.0,,1.0,13.0,p_V,landstingsval,2014,,,,,0.0
13688,39.0,,1.0,13.0,p_MP,landstingsval,2014,,,,,0.0
13689,39.0,,1.0,13.0,p_SD,landstingsval,2014,,,,,0.0
13690,39.0,,1.0,13.0,p_other,landstingsval,2014,,,,,0.0
13691,40.0,,1.0,6.0,p_M,landstingsval,2014,,,,,0.0
13692,40.0,,1.0,6.0,p_C,landstingsval,2014,,,,,0.0
13693,40.0,,1.0,6.0,p_FP,landstingsval,2014,,,,,0.0
13694,40.0,,1.0,6.0,p_KD,landstingsval,2014,,,,,0.0
13695,40.0,,1.0,6.0,p_S,landstingsval,2014,,,,,0.0
13696,40.0,,1.0,6.0,p_V,landstingsval,2014,,,,,0.0
13697,40.0,,1.0,6.0,p_MP,landstingsval,2014,,,,,0.0
13698,40.0,,1.0,6.0,p_SD,landstingsval,2014,,,,,0.0
13699,40.0,,1.0,6.0,p_other,landstingsval,2014,,,,,0.0
13700,60.0,,1.0,40.0,p_M,landstingsval,2014,0.31906371972079384,0.319063719721,0.365829072693,0.350485212323,0.265
13701,60.0,,1.0,40.0,p_C,landstingsval,2014,0.3816438152082824,0.255090446423,0.40465881193,0.392455760335,0.4
13702,60.0,,1.0,40.0,p_FP,landstingsval,2014,0.8997584587891656,0.891276511646,0.924408359283,0.911412526832,0.945
13703,60.0,,1.0,40.0,p_KD,landstingsval,2014,0.7239316454656718,0.604577777596,0.750989543743,0.739918292095,0.515
13704,60.0,,1.0,40.0,p_S,landstingsval,2014,,,,,0.0
13705,60.0,,1.0,40.0,p_V,landstingsval,2014,0.3065883548342489,0.23340295716,0.306950900575,0.311542340562,0.525
13706,60.0,,1.0,40.0,p_MP,landstingsval,2014,0.6536428752974176,0.73520715356,0.679365710858,0.637119407169,0.755
13707,60.0,,1.0,40.0,p_SD,landstingsval,2014,,,,,0.0
13708,60.0,,1.0,40.0,p_other,landstingsval,2014,0.5089619242524459,0.243250895254,0.592143508556,0.53414621691,0.3
13709,62.0,,1.0,21.0,p_M,landstingsval,2014,,,,,0.0
13710,62.0,,1.0,21.0,p_C,landstingsval,2014,,,,,0.0
13711,62.0,,1.0,21.0,p_FP,landstingsval,2014,0.729803373327204,0.733174492477,0.760342245015,0.725539779082,0.625
13712,62.0,,1.0,21.0,p_KD,landstingsval,2014,0.8285145233147653,0.850268129521,0.848858910644,0.817397828585,0.75
13713,62.0,,1.0,21.0,p_S,landstingsval,2014,,,,,0.0
13714,62.0,,1.0,21.0,p_V,landstingsval,2014,,,,,0.0
13715,62.0,,1.0,21.0,p_MP,landstingsval,2014,,,,,0.0
13716,62.0,,1.0,21.0,p_SD,landstingsval,2014,,,,,0.0
13717,62.0,,1.0,21.0,p_other,landstingsval,2014,,,,,0.0
13718,63.0,,1.0,41.0,p_M,landstingsval,2014,0.9112457229033974,0.911245722903,0.911620787966,0.903204066084,0.95
13719,63.0,,1.0,41.0,p_C,landstingsval,2014,0.35151412588243564,0.305791245864,0.313697734309,0.352463355278,0.195
13720,63.0,,1.0,41.0,p_FP,landstingsval,2014,0.44877033759225704,0.479725195784,0.353829606683,0.437274188914,0.215
13721,63.0,,1.0,41.0,p_KD,landstingsval,2014,0.4417632473160611,0.439904688087,0.448983676531,0.437274188914,0.475
13722,63.0,,1.0,41.0,p_S,landstingsval,2014,0.5821465759782382,0.581140331994,0.578690620584,0.58143419937,0.46
13723,63.0,,1.0,41.0,p_V,landstingsval,2014,0.5552999080016419,0.698303372199,0.526747215501,0.531690147639,0.585
13724,63.0,,1.0,41.0,p_MP,landstingsval,2014,0.7691234079478644,0.678742307724,0.815777889907,0.780591572978,0.695
13725,63.0,,1.0,41.0,p_SD,landstingsval,2014,0.5006901624609186,0.603739818378,0.456601786201,0.483463150831,0.495
13726,63.0,,1.0,41.0,p_other,landstingsval,2014,0.6742457537303822,0.5474550555,0.6678066483,0.682722455161,0.515
13727,80.0,,1.0,543.0,p_M,landstingsval,2014,0.5537483451939027,0.506612164893,0.58176603943,0.591203178067,0.245
13728,80.0,,1.0,543.0,p_C,landstingsval,2014,0.4917712903281676,0.00359453075963,0.375972384849,0.568433211851,0.455
13729,80.0,,1.0,543.0,p_FP,landstingsval,2014,0.16955083523575942,0.0133148513255,0.203179360942,0.214871116581,0.13
13730,80.0,,1.0,543.0,p_KD,landstingsval,2014,0.4313935521201071,0.142216294684,0.364871365945,0.421450419239,0.56
13731,80.0,,1.0,543.0,p_S,landstingsval,2014,0.7558422249153351,0.779755495202,0.741623239419,0.701996842446,0.715
13732,80.0,,1.0,543.0,p_V,landstingsval,2014,0.1737273538946425,0.104574623424,0.130588296367,0.172688418647,0.025
13733,80.0,,1.0,543.0,p_MP,landstingsval,2014,0.6160188230545447,0.676528476579,0.561450523844,0.568433211851,0.555
13734,80.0,,1.0,543.0,p_SD,landstingsval,2014,0.817440774207634,0.0269910817701,0.878228637616,0.889760362878,0.87
13735,80.0,,1.0,543.0,p_other,landstingsval,2014,0.05074980706207274,0.0522372281966,0.050855388918,0.0409804909258,0.26
13736,81.0,,1.0,50.0,p_M,landstingsval,2014,0.4092420233109051,0.450969582687,0.466415479363,0.383826517371,0.2
13737,81.0,,1.0,50.0,p_C,landstingsval,2014,0.20447850423918423,0.116475446573,0.173421892548,0.213309305083,0.285
13738,81.0,,1.0,50.0,p_FP,landstingsval,2014,0.10526661810371743,0.0635148326901,0.0785093221682,0.108790955194,0.115
13739,81.0,,1.0,50.0,p_KD,landstingsval,2014,0.812983300614095,0.719565674048,0.797823766176,0.816536797597,0.72
13740,81.0,,1.0,50.0,p_S,landstingsval,2014,0.2700493957959296,0.270049395796,0.282463332842,0.289667490388,0.37
13741,81.0,,1.0,50.0,p_V,landstingsval,2014,0.535139912586132,0.489973142576,0.455409639092,0.53414621691,0.365
13742,81.0,,1.0,50.0,p_MP,landstingsval,2014,0.17968282429522214,0.0905409040086,0.247676899483,0.191686740847,0.16
13743,81.0,,1.0,50.0,p_SD,landstingsval,2014,0.5174451482531239,0.600855734595,0.489927524509,0.494391686482,0.48
13744,81.0,,1.0,50.0,p_other,landstingsval,2014,0.6749630482354458,0.758060610251,0.730130596564,0.657933306214,0.875
13745,82.0,,1.0,46.0,p_M,landstingsval,2014,,,,,0.0
13746,82.0,,1.0,46.0,p_C,landstingsval,2014,0.46980763768564715,0.517772517723,0.453562927792,0.457578661067,0.52
13747,82.0,,1.0,46.0,p_FP,landstingsval,2014,0.5598187496871592,0.598640888529,0.493228446741,0.542932607402,0.56
13748,82.0,,1.0,46.0,p_KD,landstingsval,2014,0.06148999879580424,0.107124737686,0.0391257606077,0.0552082210725,0.215
13749,82.0,,1.0,46.0,p_S,landstingsval,2014,0.2686562396175676,0.272430530936,0.249890784785,0.249837340494,0.09
13750,82.0,,1.0,46.0,p_V,landstingsval,2014,0.0023213977534441888,0.000736996997461,0.00358293945634,0.00265232851954,0.19
13751,82.0,,1.0,46.0,p_MP,landstingsval,2014,0.1619449560351614,0.166461634132,0.17635146783,0.156792506315,0.35
13752,82.0,,1.0,46.0,p_SD,landstingsval,2014,0.769826327354419,0.749087238515,0.801704637404,0.765716608999,0.735
13753,82.0,,1.0,46.0,p_other,landstingsval,2014,0.4242356473665356,0.171150532671,0.439971714144,0.457578661067,0.455
13754,83.0,,1.0,26.0,p_M,landstingsval,2014,,,,,0.0
13755,83.0,,1.0,26.0,p_C,landstingsval,2014,0.8457591726989846,0.679893657725,0.880952555492,0.853943131415,0.645
13756,83.0,,1.0,26.0,p_FP,landstingsval,2014,,,,,0.0
13757,83.0,,1.0,26.0,p_KD,landstingsval,2014,,,,,0.0
13758,83.0,,1.0,26.0,p_S,landstingsval,2014,,,,,0.0
13759,83.0,,1.0,26.0,p_V,landstingsval,2014,,,,,0.0
13760,83.0,,1.0,26.0,p_MP,landstingsval,2014,,,,,0.0
13761,83.0,,1.0,26.0,p_SD,landstingsval,2014,,,,,0.0
13762,83.0,,1.0,26.0,p_other,landstingsval,2014,0.15917626310901084,0.204422381073,0.108262651824,0.152439200471,0.015
13763,84.0,,1.0,43.0,p_M,landstingsval,2014,0.7774623103306446,0.777462310331,0.764316263502,0.778740989443,0.735
13764,84.0,,1.0,43.0,p_C,landstingsval,2014,0.7780583245051337,0.716675892432,0.771419640339,0.778740989443,0.565
13765,84.0,,1.0,43.0,p_FP,landstingsval,2014,0.33782604032207664,0.357196005297,0.326374897523,0.330175455321,0.085
13766,84.0,,1.0,43.0,p_KD,landstingsval,2014,0.7820283214388046,0.763682497169,0.785710593764,0.778740989443,0.81
13767,84.0,,1.0,43.0,p_S,landstingsval,2014,0.20519143620259614,0.205191436203,0.269914941561,0.206833160654,0.13
13768,84.0,,1.0,43.0,p_V,landstingsval,2014,0.10320722680917453,0.160100282083,0.0997814870469,0.0935230633438,0.17
13769,84.0,,1.0,43.0,p_MP,landstingsval,2014,0.7349091005079104,0.729819957082,0.76914585817,0.732915866738,0.86
13770,84.0,,1.0,43.0,p_SD,landstingsval,2014,0.39523087356718123,0.257714679628,0.312858707662,0.407779111209,0.09
13771,84.0,,1.0,43.0,p_other,landstingsval,2014,0.47109405274220295,0.257878761018,0.498714333919,0.494846996362,0.35
13772,86.0,,1.0,27.0,p_M,landstingsval,2014,0.15253589850809596,0.152535898508,0.156296680022,0.146550948795,0.05
13773,86.0,,1.0,27.0,p_C,landstingsval,2014,0.19094091571078273,0.248232934564,0.281989620013,0.180093584998,0.265
13774,86.0,,1.0,27.0,p_FP,landstingsval,2014,,,,,0.0
13775,86.0,,1.0,27.0,p_KD,landstingsval,2014,0.8823474139365344,0.89608756473,0.888833984704,0.876968865138,0.76
13776,86.0,,1.0,27.0,p_S,landstingsval,2014,0.9314928914319237,0.938664617282,0.940219401351,0.927632992835,0.905
13777,86.0,,1.0,27.0,p_V,landstingsval,2014,,,,,0.0
13778,86.0,,1.0,27.0,p_MP,landstingsval,2014,,,,,0.0
13779,86.0,,1.0,27.0,p_SD,landstingsval,2014,,,,,0.0
13780,86.0,,1.0,27.0,p_other,landstingsval,2014,,,,,0.0
13781,87.0,,1.0,7.0,p_M,landstingsval,2014,,,,,0.0
13782,87.0,,1.0,7.0,p_C,landstingsval,2014,,,,,0.0
13783,87.0,,1.0,7.0,p_FP,landstingsval,2014,,,,,0.0
13784,87.0,,1.0,7.0,p_KD,landstingsval,2014,,,,,0.0
13785,87.0,,1.0,7.0,p_S,landstingsval,2014,,,,,0.0
13786,87.0,,1.0,7.0,p_V,landstingsval,2014,,,,,0.0
13787,87.0,,1.0,7.0,p_MP,landstingsval,2014,,,,,0.0
13788,87.0,,1.0,7.0,p_SD,landstingsval,2014,,,,,0.0
13789,87.0,,1.0,7.0,p_other,landstingsval,2014,,,,,0.0
13790,88.0,,1.0,41.0,p_M,landstingsval,2014,0.9762299434871085,0.976271793712,0.977762263814,0.976311537818,0.91
13791,88.0,,1.0,41.0,p_C,landstingsval,2014,0.18492314712604044,0.131249532351,0.215818659104,0.190930350166,0.125
13792,88.0,,1.0,41.0,p_FP,landstingsval,2014,0.510669526354511,0.694943939931,0.563282133461,0.483463150831,0.1
13793,88.0,,1.0,41.0,p_KD,landstingsval,2014,0.41200883787198567,0.173876695253,0.440804142176,0.437274188914,0.115
13794,88.0,,1.0,41.0,p_S,landstingsval,2014,,,,,0.0
13795,88.0,,1.0,41.0,p_V,landstingsval,2014,0.029978484741671915,0.012386221119,0.0283551266303,0.0321854159898,0.07
